IS	169	0	0	0	0
IS	170	0	0	0	0
IS	171	0	0	0	0
IS	172	0	0	0	0
IS	173	0	0	0	0
IS	174	0	0	0	0
IS	175	0	0	0	0
IS	176	0	0	0	0
IS	177	0	0	0	0
IS	178	0	0	0	0
IS	179	0	0	0	0
IS	180	0	0	0	0
IS	181	0	0	0	0
IS	182	0	0	0	0
IS	183	0	0	0	0
IS	184	0	0	0	0
IS	185	0	0	0	0
IS	186	0	0	0	0
IS	187	0	0	0	0
IS	188	0	0	0	0
IS	189	0	0	0	0
IS	190	0	0	0	0
IS	191	0	0	0	0
IS	192	0	0	0	0
IS	193	0	0	0	0
IS	194	0	0	0	0
IS	195	0	0	0	0
IS	196	0	0	0	0
IS	197	0	0	0	0
IS	198	0	0	0	0
IS	199	0	0	0	0
IS	200	9050	9050	0	0
IS	201	9033	9033	0	0
IS	202	8927	8927	0	0
IS	203	8757	8757	0	0
IS	204	8781	8781	0	0
IS	205	8824	8824	0	0
IS	206	8960	8960	0	0
IS	207	9295	9295	0	0
IS	208	9679	9679	0	0
IS	209	9747	9747	0	0
IS	210	9958	9958	0	0
IS	211	10020	10020	0	0
IS	212	10027	10027	0	0
IS	213	9901	9901	0	0
IS	214	9664	9664	0	0
IS	215	9776	9776	0	0
IS	216	9901	9901	0	0
IS	217	10155	10155	0	0
IS	218	10338	10338	0	0
IS	219	10644	10644	0	0
IS	220	11010	11010	0	0
IS	221	11063	11063	0	0
IS	222	11044	11044	0	0
IS	223	10969	10969	0	0
IS	224	11022	11022	0	0
IS	225	11057	11057	0	0
IS	226	11088	11088	0	0
IS	227	11385	11385	0	0
IS	228	11547	11547	0	0
IS	229	12029	12029	0	0
IS	230	12269	12269	0	0
IS	231	12429	12429	0	0
IS	232	12322	12322	0	0
IS	233	12405	12405	0	0
IS	234	12357	12357	0	0
IS	235	12317	12317	0	0
IS	236	12286	12286	0	0
IS	237	12452	12452	0	0
IS	238	12726	12726	0	0
IS	239	13264	13264	0	0
IS	240	13609	13609	0	0
IS	241	13891	13891	0	0
IS	242	14097	14097	0	0
IS	243	14045	14045	0	0
IS	244	14137	14137	0	0
IS	245	13729	13729	0	0
IS	246	13788	13788	0	0
IS	247	13898	13898	0	0
IS	248	14085	14085	0	0
IS	249	14757	14757	0	0
IS	250	15044	15044	0	0
IS	251	15421	15421	0	0
IS	252	15622	15622	0	0
IS	253	15626	15626	0	0
IS	254	15819	15819	0	0
IS	255	15527	15527	0	0
IS	256	15491	15491	0	0
IS	257	15560	15560	0	0
IS	258	15754	15754	0	0
IS	259	15941	15941	0	0
IS	260	16698	16698	0	0
IS	261	17089	17089	0	0
IS	262	17232	17232	0	0
IS	263	17427	17427	0	0
IS	264	17400	17400	0	0
IS	265	17511	17511	0	0
IS	266	17412	17412	0	0
IS	267	17322	17322	0	0
IS	268	17382	17382	0	0
IS	269	17702	17702	0	0
IS	270	18245	18245	0	0
IS	271	18562	18562	0	0
IS	272	19093	19093	0	0
IS	273	19281	19281	0	0
IS	274	19519	19519	0	0
IS	275	19297	19297	0	0
IS	276	19160	19160	0	0
IS	277	18900	18900	0	0
IS	278	19180	19180	0	0
IS	279	19311	19311	0	0
IS	280	19700	19700	0	0
IS	281	20517	20517	0	0
IS	282	20676	20676	0	0
IS	283	20995	20995	0	0
IS	284	21216	21216	0	0
IS	285	21019	21019	0	0
IS	286	21055	21055	0	0
IS	287	20841	20841	0	0
IS	288	21107	21107	0	0
IS	289	20827	20827	0	0
IS	290	21387	21387	0	0
IS	291	21705	21705	0	0
IS	292	22386	22386	0	0
IS	293	22788	22788	0	0
IS	294	23063	23063	0	0
IS	295	23168	23168	0	0
IS	296	22895	22895	0	0
IS	297	22848	22848	0	0
IS	298	22745	22745	0	0
IS	299	22586	22586	0	0
# Read lengths. Use `grep ^RL | cut -f 2-` to extract this part. The columns are: read length, count
RL	26	1
RL	34	1
RL	40	1
RL	42	1
RL	46	1
RL	48	2
RL	52	1
RL	54	1
RL	56	1
RL	57	1
RL	58	1
RL	60	5
RL	61	2
RL	62	1
RL	63	1
RL	64	1
RL	65	3
RL	68	2
RL	69	2
RL	70	3
RL	71	3
RL	72	4
RL	74	1
RL	75	1
RL	76	3
RL	77	3
RL	78	7
RL	79	3
RL	80	9
RL	81	1
RL	82	3
RL	83	5
RL	84	6
RL	85	1
RL	86	3
RL	88	2
RL	89	5
RL	90	4
RL	91	3
RL	92	3
RL	93	4
RL	94	7
RL	95	1
RL	96	9
RL	97	3
RL	98	7
RL	99	1
RL	100	7
RL	101	5
RL	102	8
RL	103	8
RL	104	3
RL	105	5
RL	106	7
RL	107	1
RL	108	5
RL	109	4
RL	110	8
RL	111	2
RL	112	3
RL	113	2
RL	114	12
RL	115	6
RL	116	10
RL	117	12
RL	118	10
RL	119	3
RL	120	13
RL	121	6
RL	122	16
RL	123	16
RL	124	26
RL	125	33
RL	126	13
RL	127	9
RL	128	10
RL	129	8
RL	130	18
RL	131	3
RL	132	5
RL	133	11
RL	134	5
RL	135	2
RL	136	1
RL	137	8
RL	138	2
RL	140	2
RL	141	3
RL	144	1
RL	146	4
RL	147	44
RL	148	170
RL	149	639
RL	150	3041853
# Read lengths - first fragments. Use `grep ^FRL | cut -f 2-` to extract this part. The columns are: read length, count
FRL	26	1
FRL	34	1
FRL	40	1
FRL	42	1
FRL	46	1
FRL	48	2
FRL	52	1
FRL	54	1
FRL	56	1
FRL	57	1
FRL	58	1
FRL	60	5
FRL	61	2
FRL	62	1
FRL	63	1
FRL	64	1
FRL	65	3
FRL	68	2
FRL	69	2
FRL	70	3
FRL	71	3
FRL	72	4
FRL	74	1
FRL	75	1
FRL	76	3
FRL	77	3
FRL	78	7
FRL	79	3
FRL	80	9
FRL	81	1
FRL	82	3
FRL	83	5
FRL	84	6
FRL	85	1
FRL	86	3
FRL	88	2
FRL	89	5
FRL	90	4
FRL	91	3
FRL	92	3
FRL	93	4
FRL	94	7
FRL	95	1
FRL	96	9
FRL	97	3
FRL	98	7
FRL	99	1
FRL	100	7
FRL	101	5
FRL	102	8
FRL	103	8
FRL	104	3
FRL	105	5
FRL	106	7
FRL	107	1
FRL	108	5
FRL	109	4
FRL	110	8
FRL	111	2
FRL	112	3
FRL	113	2
FRL	114	12
FRL	115	6
FRL	116	10
FRL	117	12
FRL	118	10
FRL	119	3
FRL	120	13
FRL	121	6
FRL	122	16
FRL	123	16
FRL	124	26
FRL	125	33
FRL	126	13
FRL	127	9
FRL	128	10
FRL	129	8
FRL	130	18
FRL	131	3
FRL	132	5
FRL	133	11
FRL	134	5
FRL	135	2
FRL	136	1
FRL	137	8
FRL	138	2
FRL	140	2
FRL	141	3
FRL	144	1
FRL	146	4
FRL	147	44
FRL	148	170
FRL	149	639
FRL	150	3041853
# Read lengths - last fragments. Use `grep ^LRL | cut -f 2-` to extract this part. The columns are: read length, count
# Mapping qualities for reads !(UNMAP|SECOND|SUPPL|QCFAIL|DUP). Use `grep ^MAPQ | cut -f 2-` to extract this part. The columns are: mapq, count
MAPQ	60	3043176
# Indel distribution. Use `grep ^ID | cut -f 2-` to extract this part. The columns are: length, number of insertions, number of deletions
ID	1	22626	21463
ID	2	7077	6967
ID	3	2622	2550
ID	4	3078	3335
ID	5	1902	2132
ID	6	960	1093
ID	7	427	319
ID	8	659	777
ID	9	218	235
ID	10	788	878
ID	11	152	154
ID	12	334	337
ID	13	81	127
ID	14	142	165
ID	15	254	312
ID	16	126	196
ID	17	59	60
ID	18	75	95
ID	19	47	29
ID	20	104	184
ID	21	50	32
ID	22	24	27
ID	23	11	25
ID	24	21	47
ID	25	10	60
ID	26	15	24
ID	27	6	16
ID	28	10	14
ID	29	7	9
ID	30	5	20
ID	31	3	7
ID	32	1	17
ID	33	0	3
ID	34	0	4
ID	35	1	13
ID	36	3	1
ID	37	4	2
ID	38	4	3
ID	39	0	2
ID	40	0	2
ID	41	0	3
ID	42	0	3
ID	45	0	1
ID	48	0	5
ID	50	0	3
ID	53	0	1
# Indels per cycle. Use `grep ^IC | cut -f 2-` to extract this part. The columns are: cycle, number of insertions (fwd), .. (rev) , number of deletions (fwd), .. (rev)
IC	3	0	0	129	0
IC	4	120	0	157	0
IC	5	175	0	174	0
IC	6	195	0	187	0
IC	7	268	0	177	0
IC	8	210	0	208	0
IC	9	234	0	236	0
IC	10	222	0	214	0
IC	11	214	0	253	0
IC	12	241	0	249	0
IC	13	262	0	244	0
IC	14	275	0	240	0
IC	15	271	0	281	0
IC	16	265	0	263	0
IC	17	252	0	255	0
IC	18	285	0	290	0
IC	19	307	0	289	0
IC	20	311	0	267	0
IC	21	310	0	306	0
IC	22	281	0	297	0
IC	23	355	0	325	0
IC	24	316	0	281	0
IC	25	368	0	307	0
IC	26	346	0	359	0
IC	27	349	0	321	0
IC	28	340	0	293	0
IC	29	356	0	312	0
IC	30	314	0	322	0
IC	31	332	0	336	0
IC	32	326	0	320	0
IC	33	310	0	302	0
IC	34	325	0	336	0
IC	35	323	0	343	0
IC	36	339	0	319	0
IC	37	347	0	295	0
IC	38	330	0	326	0
IC	39	352	0	301	0
IC	40	349	0	323	0
IC	41	337	0	325	0
IC	42	342	0	342	0
IC	43	329	0	332	0
IC	44	336	0	328	0
IC	45	308	0	311	0
IC	46	302	0	328	0
IC	47	335	0	288	0
IC	48	341	0	352	0
IC	49	334	0	354	0
IC	50	353	0	350	0
IC	51	326	0	293	0
IC	52	320	0	357	0
IC	53	333	0	357	0
IC	54	295	0	312	0
IC	55	336	0	316	0
IC	56	328	0	336	0
IC	57	354	0	303	0
IC	58	346	0	350	0
IC	59	316	0	331	0
IC	60	331	0	327	0
IC	61	325	0	320	0
IC	62	313	0	303	0
IC	63	343	0	306	0
IC	64	331	0	326	0
IC	65	339	0	333	0
IC	66	352	0	323	0
IC	67	317	0	344	0
IC	68	351	0	342	0
IC	69	361	0	368	0
IC	70	329	0	321	0
IC	71	364	0	304	0
IC	72	356	0	318	0
IC	73	322	0	310	0
IC	74	315	0	311	0
IC	75	312	0	296	0
IC	76	329	0	339	0
IC	77	341	0	343	0
IC	78	310	0	316	0
IC	79	329	0	327	0
IC	80	298	0	315	0
IC	81	328	0	331	0
IC	82	337	0	362	0
IC	83	333	0	316	0
IC	84	315	0	329	0
IC	85	340	0	300	0
IC	86	332	0	326	0
IC	87	327	0	312	0
IC	88	296	0	313	0
IC	89	327	0	336	0
IC	90	373	0	322	0
IC	91	332	0	344	0
IC	92	329	0	324	0
IC	93	279	0	310	0
IC	94	303	0	319	0
IC	95	330	0	306	0
IC	96	327	0	286	0
IC	97	292	0	297	0
IC	98	290	0	290	0
IC	99	308	0	324	0
IC	100	307	0	303	0
IC	101	342	0	298	0
IC	102	278	0	324	0
IC	103	298	0	323	0
IC	104	303	0	302	0
IC	105	301	0	309	0
IC	106	306	0	328	0
IC	107	325	0	313	0
IC	108	336	0	339	0
IC	109	326	0	294	0
IC	110	305	0	291	0
IC	111	301	0	313	0
IC	112	286	0	312	0
IC	113	312	0	311	0
IC	114	279	0	271	0
IC	115	295	0	286	0
IC	116	306	0	269	0
IC	117	297	0	277	0
IC	118	263	0	254	0
IC	119	290	0	301	0
IC	120	297	0	290	0
IC	121	288	0	240	0
IC	122	263	0	296	0
IC	123	263	0	272	0
IC	124	246	0	278	0
IC	125	243	0	284	0
IC	126	253	0	264	0
IC	127	243	0	269	0
IC	128	248	0	284	0
IC	129	245	0	263	0
IC	130	239	0	242	0
IC	131	239	0	269	0
IC	132	236	0	242	0
IC	133	228	0	234	0
IC	134	206	0	246	0
IC	135	195	0	256	0
IC	136	166	0	202	0
IC	137	189	0	185	0
IC	138	210	0	197	0
IC	139	175	0	186	0
IC	140	177	0	195	0
IC	141	173	0	176	0
IC	142	134	0	152	0
IC	143	140	0	160	0
IC	144	118	0	175	0
IC	145	123	0	133	0
IC	146	89	0	109	0
IC	147	112	0	94	0
# Coverage distribution. Use `grep ^COV | cut -f 2-` to extract this part.
COV	[1-1]	1	1008214
COV	[2-2]	2	1944078
COV	[3-3]	3	3305079
COV	[4-4]	4	4840718
COV	[5-5]	5	6252850
COV	[6-6]	6	7186142
COV	[7-7]	7	7432592
COV	[8-8]	8	7000068
COV	[9-9]	9	6071848
COV	[10-10]	10	4876325
COV	[11-11]	11	3643494
COV	[12-12]	12	2573242
COV	[13-13]	13	1700964
COV	[14-14]	14	1069706
COV	[15-15]	15	639500
COV	[16-16]	16	366996
COV	[17-17]	17	203150
COV	[18-18]	18	110789
COV	[19-19]	19	57752
COV	[20-20]	20	32016
COV	[21-21]	21	18170
COV	[22-22]	22	10760
COV	[23-23]	23	7858
COV	[24-24]	24	5856
COV	[25-25]	25	5221
COV	[26-26]	26	4434
COV	[27-27]	27	4005
COV	[28-28]	28	3831
COV	[29-29]	29	3592
COV	[30-30]	30	3195
COV	[31-31]	31	2933
COV	[32-32]	32	2690
COV	[33-33]	33	2329
COV	[34-34]	34	2144
COV	[35-35]	35	1899
COV	[36-36]	36	1707
COV	[37-37]	37	1584
COV	[38-38]	38	1608
COV	[39-39]	39	1574
COV	[40-40]	40	1424
COV	[41-41]	41	1273
COV	[42-42]	42	1274
COV	[43-43]	43	1275
COV	[44-44]	44	1074
COV	[45-45]	45	1144
COV	[46-46]	46	1086
COV	[47-47]	47	1005
COV	[48-48]	48	1036
COV	[49-49]	49	922
COV	[50-50]	50	921
COV	[51-51]	51	878
COV	[52-52]	52	916
COV	[53-53]	53	842
COV	[54-54]	54	874
COV	[55-55]	55	802
COV	[56-56]	56	849
COV	[57-57]	57	767
COV	[58-58]	58	683
COV	[59-59]	59	593
COV	[60-60]	60	559
COV	[61-61]	61	499
COV	[62-62]	62	502
COV	[63-63]	63	529
COV	[64-64]	64	530
COV	[65-65]	65	494
COV	[66-66]	66	464
COV	[67-67]	67	480
COV	[68-68]	68	500
COV	[69-69]	69	463
COV	[70-70]	70	454
COV	[71-71]	71	518
COV	[72-72]	72	454
COV	[73-73]	73	410
COV	[74-74]	74	403
COV	[75-75]	75	423
COV	[76-76]	76	366
COV	[77-77]	77	340
COV	[78-78]	78	310
COV	[79-79]	79	292
COV	[80-80]	80	298
COV	[81-81]	81	269
COV	[82-82]	82	265
COV	[83-83]	83	261
COV	[84-84]	84	253
COV	[85-85]	85	235
COV	[86-86]	86	200
COV	[87-87]	87	154
COV	[88-88]	88	120
COV	[89-89]	89	135
COV	[90-90]	90	113
COV	[91-91]	91	114
COV	[92-92]	92	107
COV	[93-93]	93	101
COV	[94-94]	94	129
COV	[95-95]	95	114
COV	[96-96]	96	82
COV	[97-97]	97	128
COV	[98-98]	98	148
COV	[99-99]	99	117
COV	[100-100]	100	111
COV	[101-101]	101	103
COV	[102-102]	102	103
COV	[103-103]	103	101
COV	[104-104]	104	100
COV	[105-105]	105	97
COV	[106-106]	106	82
COV	[107-107]	107	76
COV	[108-108]	108	83
COV	[109-109]	109	94
COV	[110-110]	110	88
COV	[111-111]	111	120
COV	[112-112]	112	86
COV	[113-113]	113	118
COV	[114-114]	114	85
COV	[115-115]	115	72
COV	[116-116]	116	78
COV	[117-117]	117	60
COV	[118-118]	118	81
COV	[119-119]	119	61
COV	[120-120]	120	71
COV	[121-121]	121	73
COV	[122-122]	122	72
COV	[123-123]	123	87
COV	[124-124]	124	63
COV	[125-125]	125	82
COV	[126-126]	126	74
COV	[127-127]	127	97
COV	[128-128]	128	78
COV	[129-129]	129	72
COV	[130-130]	130	67
COV	[131-131]	131	76
COV	[132-132]	132	65
COV	[133-133]	133	62
COV	[134-134]	134	85
COV	[135-135]	135	95
COV	[136-136]	136	73
COV	[137-137]	137	64
COV	[138-138]	138	55
COV	[139-139]	139	55
COV	[140-140]	140	52
COV	[141-141]	141	41
COV	[142-142]	142	38
COV	[143-143]	143	44
COV	[144-144]	144	49
COV	[145-145]	145	36
COV	[146-146]	146	35
COV	[147-147]	147	27
COV	[148-148]	148	26
COV	[149-149]	149	32
COV	[150-150]	150	29
COV	[151-151]	151	30
COV	[152-152]	152	20
COV	[153-153]	153	19
COV	[154-154]	154	17
COV	[155-155]	155	8
COV	[156-156]	156	16
COV	[157-157]	157	12
COV	[158-158]	158	16
COV	[159-159]	159	11
COV	[160-160]	160	12
COV	[161-161]	161	14
COV	[162-162]	162	14
COV	[163-163]	163	13
COV	[164-164]	164	12
COV	[165-165]	165	10
COV	[166-166]	166	13
COV	[167-167]	167	24
COV	[168-168]	168	23
COV	[169-169]	169	15
COV	[170-170]	170	15
COV	[171-171]	171	12
COV	[172-172]	172	14
COV	[173-173]	173	7
COV	[174-174]	174	13
COV	[175-175]	175	5
COV	[176-176]	176	12
COV	[177-177]	177	3
COV	[178-178]	178	6
COV	[179-179]	179	6
COV	[180-180]	180	6
COV	[181-181]	181	6
COV	[182-182]	182	12
COV	[183-183]	183	17
COV	[184-184]	184	14
COV	[185-185]	185	8
COV	[186-186]	186	17
COV	[187-187]	187	9
COV	[188-188]	188	5
COV	[189-189]	189	6
COV	[190-190]	190	9
COV	[191-191]	191	8
COV	[192-192]	192	8
COV	[193-193]	193	4
COV	[194-194]	194	7
COV	[195-195]	195	3
COV	[196-196]	196	8
COV	[197-197]	197	2
COV	[198-198]	198	1
COV	[199-199]	199	6
COV	[200-200]	200	6
COV	[201-201]	201	2
COV	[202-202]	202	8
COV	[203-203]	203	8
COV	[204-204]	204	12
COV	[205-205]	205	5
COV	[206-206]	206	12
COV	[207-207]	207	6
COV	[208-208]	208	11
COV	[209-209]	209	6
COV	[210-210]	210	4
COV	[211-211]	211	2
COV	[212-212]	212	5
COV	[213-213]	213	9
COV	[214-214]	214	8
COV	[215-215]	215	16
COV	[216-216]	216	10
COV	[217-217]	217	6
COV	[218-218]	218	3
COV	[219-219]	219	7
COV	[220-220]	220	4
COV	[221-221]	221	8
COV	[222-222]	222	3
COV	[223-223]	223	8
COV	[224-224]	224	3
COV	[225-225]	225	11
COV	[226-226]	226	7
COV	[227-227]	227	3
COV	[228-228]	228	4
COV	[229-229]	229	6
COV	[230-230]	230	7
COV	[231-231]	231	5
COV	[232-232]	232	7
COV	[233-233]	233	8
COV	[234-234]	234	3
COV	[235-235]	235	10
COV	[236-236]	236	3
COV	[237-237]	237	7
COV	[238-238]	238	3
COV	[239-239]	239	2
COV	[240-240]	240	2
COV	[241-241]	241	7
COV	[242-242]	242	3
COV	[243-243]	243	5
COV	[244-244]	244	5
COV	[245-245]	245	9
COV	[246-246]	246	7
COV	[247-247]	247	4
COV	[248-248]	248	7
COV	[249-249]	249	2
COV	[250-250]	250	3
COV	[251-251]	251	4
COV	[252-252]	252	4
COV	[253-253]	253	7
COV	[254-254]	254	2
COV	[255-255]	255	7
COV	[256-256]	256	2
COV	[257-257]	257	7
COV	[258-258]	258	8
COV	[259-259]	259	11
COV	[260-260]	260	11
COV	[261-261]	261	7
COV	[262-262]	262	9
COV	[263-263]	263	6
COV	[264-264]	264	10
COV	[265-265]	265	4
COV	[266-266]	266	1
COV	[267-267]	267	5
COV	[268-268]	268	8
COV	[269-269]	269	12
COV	[270-270]	270	10
COV	[271-271]	271	9
COV	[272-272]	272	5
COV	[273-273]	273	7
COV	[274-274]	274	5
COV	[275-275]	275	3
COV	[276-276]	276	4
COV	[277-277]	277	10
COV	[278-278]	278	6
COV	[279-279]	279	3
COV	[280-280]	280	3
COV	[281-281]	281	14
COV	[282-282]	282	8
COV	[283-283]	283	13
COV	[284-284]	284	4
COV	[285-285]	285	7
COV	[286-286]	286	5
COV	[287-287]	287	4
COV	[288-288]	288	4
COV	[289-289]	289	1
COV	[290-290]	290	2
COV	[291-291]	291	2
COV	[292-292]	292	6
COV	[293-293]	293	2
COV	[295-295]	295	3
COV	[296-296]	296	3
COV	[297-297]	297	5
COV	[298-298]	298	3
COV	[299-299]	299	7
COV	[300-300]	300	8
COV	[301-301]	301	9
COV	[302-302]	302	4
COV	[303-303]	303	8
COV	[304-304]	304	11
COV	[305-305]	305	11
COV	[306-306]	306	10
COV	[307-307]	307	6
COV	[308-308]	308	9
COV	[309-309]	309	14
COV	[310-310]	310	10
COV	[311-311]	311	8
COV	[312-312]	312	15
COV	[313-313]	313	5
COV	[314-314]	314	9
COV	[315-315]	315	6
COV	[316-316]	316	7
COV	[317-317]	317	8
COV	[318-318]	318	5
COV	[319-319]	319	8
COV	[320-320]	320	5
COV	[321-321]	321	7
COV	[322-322]	322	6
COV	[323-323]	323	5
COV	[324-324]	324	15
COV	[325-325]	325	13
COV	[326-326]	326	11
COV	[327-327]	327	8
COV	[328-328]	328	10
COV	[329-329]	329	10
COV	[330-330]	330	9
COV	[331-331]	331	4
COV	[332-332]	332	7
COV	[333-333]	333	3
COV	[334-334]	334	5
COV	[335-335]	335	6
COV	[336-336]	336	7
COV	[337-337]	337	14
COV	[338-338]	338	10
COV	[339-339]	339	10
COV	[340-340]	340	7
COV	[341-341]	341	6
COV	[342-342]	342	2
COV	[343-343]	343	15
COV	[344-344]	344	11
COV	[345-345]	345	14
COV	[346-346]	346	12
COV	[347-347]	347	16
COV	[348-348]	348	16
COV	[349-349]	349	20
COV	[350-350]	350	7
COV	[351-351]	351	8
COV	[352-352]	352	11
COV	[353-353]	353	21
COV	[354-354]	354	13
COV	[355-355]	355	9
COV	[356-356]	356	17
COV	[357-357]	357	17
COV	[358-358]	358	12
COV	[359-359]	359	10
COV	[360-360]	360	4
COV	[361-361]	361	3
COV	[362-362]	362	5
COV	[363-363]	363	9
COV	[364-364]	364	6
COV	[365-365]	365	7
COV	[366-366]	366	10
COV	[367-367]	367	5
COV	[368-368]	368	3
COV	[369-369]	369	6
COV	[370-370]	370	5
COV	[371-371]	371	4
COV	[372-372]	372	1
COV	[373-373]	373	1
COV	[374-374]	374	1
COV	[375-375]	375	1
COV	[376-376]	376	1
COV	[378-378]	378	3
COV	[379-379]	379	4
COV	[380-380]	380	1
COV	[381-381]	381	4
COV	[382-382]	382	6
COV	[383-383]	383	5
COV	[384-384]	384	7
COV	[385-385]	385	6
COV	[386-386]	386	2
COV	[387-387]	387	10
COV	[388-388]	388	12
COV	[389-389]	389	7
COV	[390-390]	390	2
COV	[391-391]	391	4
COV	[392-392]	392	3
COV	[393-393]	393	10
COV	[394-394]	394	10
COV	[395-395]	395	3
COV	[396-396]	396	4
COV	[397-397]	397	12
COV	[398-398]	398	5
COV	[399-399]	399	4
COV	[400-400]	400	5
COV	[402-402]	402	3
COV	[403-403]	403	1
COV	[404-404]	404	2
# GC-depth. Use `grep ^GCD | cut -f 2-` to extract this part. The columns are: GC%, unique sequence percentiles, 10th, 25th, 50th, 75th and 90th depth percentile
GCD	0.0	0.064	0.000	0.000	0.000	0.000	0.000
GCD	0.5	0.096	2.722	2.722	2.722	2.722	2.722
GCD	32.0	0.128	8.700	8.700	8.700	8.700	8.700
GCD	33.0	0.192	8.745	8.745	9.101	9.457	9.457
GCD	34.0	0.639	6.926	7.867	8.445	8.718	8.887
GCD	35.0	1.502	7.711	8.130	8.445	8.692	8.919
GCD	36.0	4.089	7.753	8.070	8.332	8.632	9.115
GCD	37.0	9.329	7.226	7.907	8.205	8.473	8.745
GCD	38.0	15.176	7.308	7.822	8.122	8.295	8.506
GCD	39.0	22.812	6.382	7.680	7.950	8.197	8.505
GCD	40.0	31.022	7.003	7.608	7.845	8.107	8.317
GCD	41.0	37.955	7.153	7.556	7.845	8.070	8.221
GCD	42.0	45.016	7.110	7.503	7.710	7.953	8.164
GCD	43.0	52.141	7.042	7.357	7.642	7.830	8.041
GCD	44.0	58.722	6.990	7.260	7.492	7.704	7.986
GCD	45.0	64.537	6.797	7.085	7.297	7.507	7.777
GCD	46.0	70.224	6.847	7.027	7.218	7.434	7.620
GCD	47.0	76.294	6.480	6.772	7.020	7.252	7.475
GCD	48.0	80.895	6.427	6.645	6.892	7.110	7.327
GCD	49.0	85.208	6.334	6.495	6.727	6.990	7.237
GCD	50.0	88.626	6.225	6.382	6.600	6.847	7.059
GCD	51.0	91.214	5.949	6.191	6.427	6.585	6.934
GCD	52.0	93.546	5.842	6.037	6.240	6.450	6.646
GCD	53.0	95.048	5.761	6.000	6.127	6.277	6.472
GCD	54.0	96.358	5.490	5.838	5.962	6.180	6.388
GCD	55.0	97.284	5.512	5.741	5.955	6.108	6.195
GCD	56.0	97.732	5.284	5.467	5.602	5.711	5.936
GCD	57.0	98.083	5.103	5.385	5.587	6.007	6.049
GCD	58.0	98.562	5.067	5.212	5.467	5.655	5.950
GCD	59.0	98.786	4.837	4.935	5.287	5.362	5.497
GCD	60.0	99.137	4.546	4.777	4.897	5.017	5.482
GCD	61.0	99.425	3.900	4.136	4.597	4.856	5.077
GCD	62.0	99.585	4.537	4.665	4.867	4.991	5.085
GCD	63.0	99.904	3.930	4.070	4.489	4.627	4.715
GCD	64.0	100.000	3.690	3.690	4.162	4.305	4.305
