IS	384	0	0	0	0
IS	385	0	0	0	0
IS	386	0	0	0	0
IS	387	0	0	0	0
IS	388	0	0	0	0
IS	389	0	0	0	0
IS	390	0	0	0	0
IS	391	0	0	0	0
IS	392	0	0	0	0
IS	393	0	0	0	0
IS	394	0	0	0	0
IS	395	0	0	0	0
IS	396	0	0	0	0
IS	397	0	0	0	0
IS	398	0	0	0	0
IS	399	0	0	0	0
IS	400	0	0	0	0
IS	401	0	0	0	0
IS	402	0	0	0	0
IS	403	0	0	0	0
IS	404	0	0	0	0
IS	405	0	0	0	0
IS	406	0	0	0	0
IS	407	0	0	0	0
IS	408	0	0	0	0
IS	409	0	0	0	0
IS	410	0	0	0	0
IS	411	0	0	0	0
IS	412	0	0	0	0
IS	413	0	0	0	0
IS	414	0	0	0	0
IS	415	0	0	0	0
IS	416	0	0	0	0
IS	417	0	0	0	0
IS	418	0	0	0	0
IS	419	0	0	0	0
IS	420	0	0	0	0
IS	421	0	0	0	0
IS	422	0	0	0	0
IS	423	0	0	0	0
IS	424	0	0	0	0
IS	425	0	0	0	0
IS	426	0	0	0	0
IS	427	0	0	0	0
IS	428	0	0	0	0
IS	429	0	0	0	0
IS	430	0	0	0	0
IS	431	0	0	0	0
IS	432	0	0	0	0
IS	433	0	0	0	0
IS	434	0	0	0	0
IS	435	0	0	0	0
IS	436	0	0	0	0
IS	437	0	0	0	0
IS	438	0	0	0	0
IS	439	0	0	0	0
IS	440	0	0	0	0
IS	441	0	0	0	0
IS	442	0	0	0	0
IS	443	0	0	0	0
IS	444	0	0	0	0
IS	445	0	0	0	0
IS	446	0	0	0	0
IS	447	0	0	0	0
IS	448	0	0	0	0
IS	449	0	0	0	0
IS	450	0	0	0	0
IS	451	0	0	0	0
IS	452	0	0	0	0
IS	453	0	0	0	0
IS	454	0	0	0	0
IS	455	0	0	0	0
IS	456	0	0	0	0
IS	457	0	0	0	0
IS	458	0	0	0	0
IS	459	0	0	0	0
IS	460	0	0	0	0
IS	461	0	0	0	0
IS	462	0	0	0	0
IS	463	0	0	0	0
IS	464	0	0	0	0
IS	465	0	0	0	0
IS	466	0	0	0	0
IS	467	0	0	0	0
IS	468	0	0	0	0
IS	469	0	0	0	0
IS	470	0	0	0	0
IS	471	0	0	0	0
IS	472	0	0	0	0
IS	473	0	0	0	0
IS	474	0	0	0	0
IS	475	0	0	0	0
IS	476	0	0	0	0
IS	477	0	0	0	0
IS	478	0	0	0	0
IS	479	0	0	0	0
IS	480	0	0	0	0
IS	481	0	0	0	0
IS	482	0	0	0	0
IS	483	0	0	0	0
IS	484	0	0	0	0
IS	485	0	0	0	0
IS	486	0	0	0	0
IS	487	0	0	0	0
IS	488	0	0	0	0
IS	489	0	0	0	0
IS	490	0	0	0	0
IS	491	0	0	0	0
IS	492	0	0	0	0
IS	493	0	0	0	0
IS	494	0	0	0	0
IS	495	0	0	0	0
IS	496	0	0	0	0
IS	497	0	0	0	0
IS	498	0	0	0	0
IS	499	0	0	0	0
IS	500	0	0	0	0
IS	501	0	0	0	0
IS	502	0	0	0	0
IS	503	0	0	0	0
IS	504	0	0	0	0
IS	505	0	0	0	0
IS	506	0	0	0	0
IS	507	0	0	0	0
IS	508	0	0	0	0
IS	509	0	0	0	0
IS	510	0	0	0	0
IS	511	0	0	0	0
IS	512	0	0	0	0
IS	513	0	0	0	0
IS	514	0	0	0	0
IS	515	0	0	0	0
IS	516	0	0	0	0
IS	517	0	0	0	0
IS	518	0	0	0	0
IS	519	0	0	0	0
IS	520	0	0	0	0
IS	521	0	0	0	0
IS	522	0	0	0	0
IS	523	0	0	0	0
IS	524	0	0	0	0
IS	525	0	0	0	0
IS	526	0	0	0	0
IS	527	0	0	0	0
IS	528	0	0	0	0
IS	529	0	0	0	0
IS	530	0	0	0	0
IS	531	0	0	0	0
IS	532	0	0	0	0
IS	533	0	0	0	0
IS	534	0	0	0	0
IS	535	0	0	0	0
IS	536	0	0	0	0
IS	537	0	0	0	0
IS	538	0	0	0	0
IS	539	0	0	0	0
IS	540	0	0	0	0
IS	541	0	0	0	0
IS	542	0	0	0	0
IS	543	0	0	0	0
IS	544	0	0	0	0
IS	545	0	0	0	0
IS	546	0	0	0	0
IS	547	0	0	0	0
IS	548	0	0	0	0
IS	549	0	0	0	0
IS	550	0	0	0	0
IS	551	0	0	0	0
IS	552	0	0	0	0
IS	553	0	0	0	0
IS	554	0	0	0	0
IS	555	0	0	0	0
IS	556	0	0	0	0
IS	557	0	0	0	0
IS	558	0	0	0	0
IS	559	0	0	0	0
IS	560	0	0	0	0
IS	561	0	0	0	0
IS	562	0	0	0	0
IS	563	0	0	0	0
IS	564	0	0	0	0
IS	565	0	0	0	0
IS	566	0	0	0	0
IS	567	0	0	0	0
IS	568	0	0	0	0
IS	569	0	0	0	0
IS	570	0	0	0	0
IS	571	0	0	0	0
IS	572	0	0	0	0
IS	573	0	0	0	0
IS	574	0	0	0	0
IS	575	0	0	0	0
IS	576	0	0	0	0
IS	577	0	0	0	0
IS	578	0	0	0	0
IS	579	0	0	0	0
IS	580	0	0	0	0
IS	581	0	0	0	0
IS	582	0	0	0	0
IS	583	0	0	0	0
IS	584	0	0	0	0
IS	585	0	0	0	0
IS	586	0	0	0	0
IS	587	0	0	0	0
IS	588	0	0	0	0
IS	589	0	0	0	0
IS	590	0	0	0	0
IS	591	0	0	0	0
IS	592	0	0	0	0
IS	593	0	0	0	0
IS	594	0	0	0	0
IS	595	0	0	0	0
IS	596	0	0	0	0
IS	597	0	0	0	0
IS	598	0	0	0	0
IS	599	0	0	0	0
IS	600	3848	3848	0	0
IS	601	3671	3671	0	0
IS	602	3570	3570	0	0
IS	603	3545	3545	0	0
IS	604	3435	3435	0	0
IS	605	3448	3448	0	0
IS	606	3406	3406	0	0
IS	607	3491	3491	0	0
IS	608	3377	3377	0	0
IS	609	3308	3308	0	0
IS	610	3370	3370	0	0
IS	611	3264	3264	0	0
IS	612	3177	3177	0	0
IS	613	3201	3201	0	0
IS	614	3083	3083	0	0
IS	615	3052	3052	0	0
IS	616	3039	3039	0	0
IS	617	3015	3015	0	0
IS	618	2958	2958	0	0
IS	619	2990	2990	0	0
IS	620	2947	2947	0	0
IS	621	2883	2883	0	0
IS	622	2828	2828	0	0
IS	623	2787	2787	0	0
IS	624	2722	2722	0	0
IS	625	2643	2643	0	0
IS	626	2701	2701	0	0
IS	627	2660	2660	0	0
IS	628	2570	2570	0	0
IS	629	2598	2598	0	0
IS	630	2485	2485	0	0
IS	631	2454	2454	0	0
IS	632	2426	2426	0	0
IS	633	2488	2488	0	0
IS	634	2385	2385	0	0
IS	635	2343	2343	0	0
IS	636	2330	2330	0	0
IS	637	2230	2230	0	0
IS	638	2329	2329	0	0
IS	639	2309	2309	0	0
IS	640	2279	2279	0	0
IS	641	2187	2187	0	0
IS	642	2091	2091	0	0
IS	643	2150	2150	0	0
IS	644	2023	2023	0	0
IS	645	2087	2087	0	0
IS	646	2016	2016	0	0
IS	647	1944	1944	0	0
IS	648	1995	1995	0	0
IS	649	2052	2052	0	0
IS	650	1997	1997	0	0
IS	651	1974	1974	0	0
IS	652	1914	1914	0	0
IS	653	1846	1846	0	0
IS	654	1886	1886	0	0
IS	655	1816	1816	0	0
IS	656	1776	1776	0	0
IS	657	1756	1756	0	0
IS	658	1694	1694	0	0
IS	659	1726	1726	0	0
IS	660	1731	1731	0	0
IS	661	1733	1733	0	0
IS	662	1669	1669	0	0
IS	663	1648	1648	0	0
IS	664	1615	1615	0	0
IS	665	1608	1608	0	0
IS	666	1547	1547	0	0
IS	667	1494	1494	0	0
IS	668	1526	1526	0	0
IS	669	1517	1517	0	0
IS	670	1489	1489	0	0
IS	671	1481	1481	0	0
IS	672	1466	1466	0	0
IS	673	1434	1434	0	0
IS	674	1430	1430	0	0
IS	675	1401	1401	0	0
IS	676	1351	1351	0	0
IS	677	1363	1363	0	0
IS	678	1352	1352	0	0
IS	679	1341	1341	0	0
IS	680	1310	1310	0	0
IS	681	1283	1283	0	0
IS	682	1332	1332	0	0
IS	683	1268	1268	0	0
IS	684	1201	1201	0	0
IS	685	1208	1208	0	0
IS	686	1198	1198	0	0
IS	687	1200	1200	0	0
IS	688	1139	1139	0	0
IS	689	1095	1095	0	0
IS	690	1147	1147	0	0
IS	691	1154	1154	0	0
IS	692	1101	1101	0	0
IS	693	1095	1095	0	0
IS	694	1128	1128	0	0
IS	695	1037	1037	0	0
IS	696	1073	1073	0	0
IS	697	1072	1072	0	0
# Read lengths. Use `grep ^RL | cut -f 2-` to extract this part. The columns are: read length, count
RL	23	1
RL	42	2
RL	54	1
RL	56	1
RL	72	1
RL	87	1
RL	92	2
RL	93	1
RL	100	1
RL	105	1
RL	110	1
RL	116	1
RL	118	1
RL	122	2
RL	123	3
RL	124	5
RL	125	2
RL	126	2
RL	128	1
RL	131	1
RL	135	1
RL	145	1
RL	146	2
RL	147	5
RL	148	29
RL	149	103
RL	150	419673
# Read lengths - first fragments. Use `grep ^FRL | cut -f 2-` to extract this part. The columns are: read length, count
FRL	23	1
FRL	42	2
FRL	54	1
FRL	56	1
FRL	72	1
FRL	87	1
FRL	92	2
FRL	93	1
FRL	100	1
FRL	105	1
FRL	110	1
FRL	116	1
FRL	118	1
FRL	122	2
FRL	123	3
FRL	124	5
FRL	125	2
FRL	126	2
FRL	128	1
FRL	131	1
FRL	135	1
FRL	145	1
FRL	146	2
FRL	147	5
FRL	148	29
FRL	149	103
FRL	150	419673
# Read lengths - last fragments. Use `grep ^LRL | cut -f 2-` to extract this part. The columns are: read length, count
# Mapping qualities for reads !(UNMAP|SECOND|SUPPL|QCFAIL|DUP). Use `grep ^MAPQ | cut -f 2-` to extract this part. The columns are: mapq, count
MAPQ	60	419845
# Indel distribution. Use `grep ^ID | cut -f 2-` to extract this part. The columns are: length, number of insertions, number of deletions
ID	1	2916	2941
ID	2	876	897
ID	3	331	300
ID	4	364	455
ID	5	193	209
ID	6	119	144
ID	7	48	42
ID	8	68	138
ID	9	24	48
ID	10	74	123
ID	11	19	24
ID	12	32	57
ID	13	11	24
ID	14	12	26
ID	15	12	40
ID	16	16	32
ID	17	7	14
ID	18	6	18
ID	19	5	9
ID	20	6	34
ID	21	5	4
ID	22	0	8
ID	23	3	8
ID	24	1	14
ID	25	2	5
ID	26	1	4
ID	27	0	6
ID	28	1	5
ID	29	2	3
ID	30	0	5
ID	31	0	2
ID	32	0	3
ID	34	0	2
ID	35	0	7
ID	37	1	1
ID	40	0	5
ID	42	0	2
ID	48	0	2
ID	50	0	1
ID	54	0	1
# Indels per cycle. Use `grep ^IC | cut -f 2-` to extract this part. The columns are: cycle, number of insertions (fwd), .. (rev) , number of deletions (fwd), .. (rev)
IC	3	0	0	19	0
IC	4	15	0	18	0
IC	5	20	0	20	0
IC	6	27	0	12	0
IC	7	26	0	22	0
IC	8	18	0	30	0
IC	9	30	0	28	0
IC	10	26	0	38	0
IC	11	27	0	31	0
IC	12	36	0	27	0
IC	13	41	0	39	0
IC	14	34	0	34	0
IC	15	46	0	27	0
IC	16	44	0	38	0
IC	17	28	0	47	0
IC	18	36	0	39	0
IC	19	47	0	35	0
IC	20	38	0	28	0
IC	21	45	0	42	0
IC	22	50	0	46	0
IC	23	45	0	61	0
IC	24	49	0	50	0
IC	25	48	0	57	0
IC	26	35	0	34	0
IC	27	40	0	52	0
IC	28	36	0	50	0
IC	29	44	0	37	0
IC	30	35	0	53	0
IC	31	33	0	43	0
IC	32	51	0	50	0
IC	33	35	0	48	0
IC	34	49	0	46	0
IC	35	38	0	38	0
IC	36	45	0	40	0
IC	37	35	0	54	0
IC	38	31	0	40	0
IC	39	46	0	45	0
IC	40	36	0	51	0
IC	41	40	0	53	0
IC	42	42	0	56	0
IC	43	44	0	47	0
IC	44	38	0	48	0
IC	45	44	0	52	0
IC	46	44	0	35	0
IC	47	42	0	36	0
IC	48	44	0	35	0
IC	49	34	0	47	0
IC	50	34	0	62	0
IC	51	47	0	43	0
IC	52	39	0	40	0
IC	53	38	0	43	0
IC	54	51	0	54	0
IC	55	46	0	43	0
IC	56	42	0	40	0
IC	57	46	0	59	0
IC	58	33	0	47	0
IC	59	48	0	60	0
IC	60	39	0	43	0
IC	61	40	0	49	0
IC	62	36	0	40	0
IC	63	40	0	50	0
IC	64	31	0	45	0
IC	65	23	0	47	0
IC	66	28	0	49	0
IC	67	51	0	38	0
IC	68	44	0	43	0
IC	69	46	0	52	0
IC	70	43	0	39	0
IC	71	46	0	57	0
IC	72	52	0	48	0
IC	73	49	0	40	0
IC	74	43	0	35	0
IC	75	37	0	36	0
IC	76	29	0	44	0
IC	77	55	0	41	0
IC	78	32	0	46	0
IC	79	40	0	44	0
IC	80	37	0	35	0
IC	81	48	0	40	0
IC	82	27	0	44	0
IC	83	42	0	43	0
IC	84	43	0	51	0
IC	85	36	0	52	0
IC	86	42	0	40	0
IC	87	43	0	51	0
IC	88	39	0	62	0
IC	89	43	0	45	0
IC	90	27	0	36	0
IC	91	37	0	46	0
IC	92	29	0	36	0
IC	93	40	0	47	0
IC	94	35	0	42	0
IC	95	40	0	38	0
IC	96	38	0	44	0
IC	97	38	0	50	0
IC	98	35	0	40	0
IC	99	33	0	36	0
IC	100	41	0	41	0
IC	101	29	0	40	0
IC	102	28	0	51	0
IC	103	30	0	36	0
IC	104	33	0	37	0
IC	105	35	0	39	0
IC	106	34	0	40	0
IC	107	26	0	42	0
IC	108	36	0	34	0
IC	109	37	0	37	0
IC	110	34	0	30	0
IC	111	41	0	40	0
IC	112	37	0	44	0
IC	113	49	0	31	0
IC	114	37	0	52	0
IC	115	30	0	28	0
IC	116	49	0	28	0
IC	117	41	0	37	0
IC	118	35	0	34	0
IC	119	34	0	33	0
IC	120	35	0	31	0
IC	121	32	0	28	0
IC	122	36	0	39	0
IC	123	36	0	31	0
IC	124	38	0	39	0
IC	125	30	0	29	0
IC	126	15	0	40	0
IC	127	31	0	22	0
IC	128	30	0	33	0
IC	129	34	0	43	0
IC	130	31	0	33	0
IC	131	24	0	31	0
IC	132	26	0	22	0
IC	133	36	0	25	0
IC	134	19	0	30	0
IC	135	21	0	22	0
IC	136	24	0	29	0
IC	137	19	0	23	0
IC	138	26	0	36	0
IC	139	31	0	26	0
IC	140	14	0	24	0
IC	141	23	0	26	0
IC	142	21	0	28	0
IC	143	23	0	20	0
IC	144	20	0	18	0
IC	145	18	0	20	0
IC	146	19	0	18	0
IC	147	10	0	10	0
# Coverage distribution. Use `grep ^COV | cut -f 2-` to extract this part.
COV	[1-1]	1	21010105
COV	[2-2]	2	10898025
COV	[3-3]	3	4144199
COV	[4-4]	4	1247285
COV	[5-5]	5	332034
COV	[6-6]	6	81904
COV	[7-7]	7	23162
COV	[8-8]	8	8189
COV	[9-9]	9	4353
COV	[10-10]	10	3052
COV	[11-11]	11	2367
COV	[12-12]	12	2186
COV	[13-13]	13	1777
COV	[14-14]	14	1292
COV	[15-15]	15	931
COV	[16-16]	16	657
COV	[17-17]	17	580
COV	[18-18]	18	413
COV	[19-19]	19	388
COV	[20-20]	20	469
COV	[21-21]	21	379
COV	[22-22]	22	342
COV	[23-23]	23	242
COV	[24-24]	24	220
COV	[25-25]	25	194
COV	[26-26]	26	149
COV	[27-27]	27	114
COV	[28-28]	28	75
COV	[29-29]	29	79
COV	[30-30]	30	71
COV	[31-31]	31	64
COV	[32-32]	32	80
COV	[33-33]	33	47
COV	[34-34]	34	28
COV	[35-35]	35	15
COV	[36-36]	36	37
COV	[37-37]	37	37
COV	[38-38]	38	52
COV	[39-39]	39	29
COV	[40-40]	40	36
COV	[41-41]	41	26
COV	[42-42]	42	26
COV	[43-43]	43	21
COV	[44-44]	44	11
COV	[45-45]	45	8
COV	[46-46]	46	17
COV	[47-47]	47	21
COV	[48-48]	48	6
COV	[49-49]	49	6
COV	[50-50]	50	3
COV	[51-51]	51	8
COV	[52-52]	52	2
COV	[53-53]	53	7
COV	[54-54]	54	9
COV	[55-55]	55	10
COV	[56-56]	56	7
COV	[57-57]	57	6
COV	[58-58]	58	3
COV	[59-59]	59	1
COV	[60-60]	60	3
COV	[61-61]	61	3
COV	[62-62]	62	6
COV	[63-63]	63	6
COV	[64-64]	64	4
COV	[65-65]	65	2
COV	[66-66]	66	2
COV	[67-67]	67	13
COV	[68-68]	68	11
COV	[69-69]	69	18
COV	[70-70]	70	14
COV	[71-71]	71	4
COV	[72-72]	72	2
COV	[73-73]	73	2
COV	[74-74]	74	2
COV	[75-75]	75	4
# GC-depth. Use `grep ^GCD | cut -f 2-` to extract this part. The columns are: GC%, unique sequence percentiles, 10th, 25th, 50th, 75th and 90th depth percentile
GCD	0.0	0.065	0.000	0.000	0.000	0.000	0.000
GCD	0.5	0.097	0.285	0.285	0.285	0.285	0.285
GCD	32.0	0.130	0.802	0.802	0.802	0.802	0.802
GCD	34.0	0.681	0.787	0.851	0.900	1.012	1.125
GCD	35.0	1.720	0.809	0.926	0.986	1.067	1.158
GCD	36.0	4.315	0.847	0.937	1.005	1.110	1.328
GCD	37.0	9.247	0.867	0.960	1.042	1.140	1.268
GCD	38.0	14.958	0.870	0.967	1.027	1.102	1.195
GCD	39.0	22.388	0.847	0.952	1.042	1.125	1.192
GCD	40.0	30.110	0.862	0.966	1.050	1.132	1.215
GCD	41.0	37.768	0.903	0.992	1.050	1.138	1.207
GCD	42.0	44.744	0.900	0.967	1.042	1.117	1.210
GCD	43.0	52.044	0.907	0.982	1.057	1.129	1.210
GCD	44.0	58.793	0.877	0.969	1.046	1.125	1.216
GCD	45.0	64.309	0.877	0.945	1.035	1.095	1.184
GCD	46.0	70.019	0.883	0.952	1.027	1.093	1.185
GCD	47.0	75.406	0.862	0.937	1.009	1.082	1.162
GCD	48.0	80.759	0.852	0.926	0.997	1.091	1.177
GCD	49.0	85.075	0.856	0.930	1.005	1.065	1.152
GCD	50.0	88.741	0.823	0.896	0.967	1.065	1.147
GCD	51.0	91.207	0.832	0.885	0.982	1.041	1.112
GCD	52.0	93.316	0.829	0.896	0.952	1.027	1.093
GCD	53.0	95.165	0.741	0.832	0.975	1.024	1.074
GCD	54.0	96.074	0.778	0.832	0.945	1.018	1.066
GCD	55.0	97.112	0.766	0.834	0.926	0.997	1.135
GCD	56.0	97.502	0.774	0.842	0.874	1.020	1.069
GCD	57.0	98.151	0.753	0.801	0.892	0.967	1.068
GCD	58.0	98.572	0.729	0.761	0.885	0.915	0.930
GCD	59.0	98.767	0.705	0.750	0.829	0.939	0.967
GCD	60.0	99.124	0.684	0.742	0.772	0.862	0.975
GCD	61.0	99.384	0.570	0.607	0.784	0.861	0.900
GCD	62.0	99.740	0.655	0.735	0.817	0.900	0.994
GCD	63.0	99.903	0.675	0.679	0.697	0.731	0.742
GCD	64.0	100.000	0.562	0.562	0.727	0.780	0.780
