IS	262	0	0	0	0
IS	263	0	0	0	0
IS	264	0	0	0	0
IS	265	0	0	0	0
IS	266	0	0	0	0
IS	267	0	0	0	0
IS	268	0	0	0	0
IS	269	0	0	0	0
IS	270	0	0	0	0
IS	271	0	0	0	0
IS	272	0	0	0	0
IS	273	0	0	0	0
IS	274	0	0	0	0
IS	275	0	0	0	0
IS	276	0	0	0	0
IS	277	0	0	0	0
IS	278	0	0	0	0
IS	279	0	0	0	0
IS	280	0	0	0	0
IS	281	0	0	0	0
IS	282	0	0	0	0
IS	283	0	0	0	0
IS	284	0	0	0	0
IS	285	0	0	0	0
IS	286	0	0	0	0
IS	287	0	0	0	0
IS	288	0	0	0	0
IS	289	0	0	0	0
IS	290	0	0	0	0
IS	291	0	0	0	0
IS	292	0	0	0	0
IS	293	0	0	0	0
IS	294	0	0	0	0
IS	295	0	0	0	0
IS	296	0	0	0	0
IS	297	0	0	0	0
IS	298	0	0	0	0
IS	299	0	0	0	0
IS	300	0	0	0	0
IS	301	0	0	0	0
IS	302	0	0	0	0
IS	303	0	0	0	0
IS	304	0	0	0	0
IS	305	0	0	0	0
IS	306	0	0	0	0
IS	307	0	0	0	0
IS	308	0	0	0	0
IS	309	0	0	0	0
IS	310	0	0	0	0
IS	311	0	0	0	0
IS	312	0	0	0	0
IS	313	0	0	0	0
IS	314	0	0	0	0
IS	315	0	0	0	0
IS	316	0	0	0	0
IS	317	0	0	0	0
IS	318	0	0	0	0
IS	319	0	0	0	0
IS	320	0	0	0	0
IS	321	0	0	0	0
IS	322	0	0	0	0
IS	323	0	0	0	0
IS	324	0	0	0	0
IS	325	0	0	0	0
IS	326	0	0	0	0
IS	327	0	0	0	0
IS	328	0	0	0	0
IS	329	0	0	0	0
IS	330	0	0	0	0
IS	331	0	0	0	0
IS	332	0	0	0	0
IS	333	0	0	0	0
IS	334	0	0	0	0
IS	335	0	0	0	0
IS	336	0	0	0	0
IS	337	0	0	0	0
IS	338	0	0	0	0
IS	339	0	0	0	0
IS	340	0	0	0	0
IS	341	0	0	0	0
IS	342	0	0	0	0
IS	343	0	0	0	0
IS	344	0	0	0	0
IS	345	0	0	0	0
IS	346	0	0	0	0
IS	347	0	0	0	0
IS	348	0	0	0	0
IS	349	0	0	0	0
IS	350	0	0	0	0
IS	351	0	0	0	0
IS	352	0	0	0	0
IS	353	0	0	0	0
IS	354	0	0	0	0
IS	355	0	0	0	0
IS	356	0	0	0	0
IS	357	0	0	0	0
IS	358	0	0	0	0
IS	359	0	0	0	0
IS	360	0	0	0	0
IS	361	0	0	0	0
IS	362	0	0	0	0
IS	363	0	0	0	0
IS	364	0	0	0	0
IS	365	0	0	0	0
IS	366	0	0	0	0
IS	367	0	0	0	0
IS	368	0	0	0	0
IS	369	0	0	0	0
IS	370	0	0	0	0
IS	371	0	0	0	0
IS	372	0	0	0	0
IS	373	0	0	0	0
IS	374	0	0	0	0
IS	375	0	0	0	0
IS	376	0	0	0	0
IS	377	0	0	0	0
IS	378	0	0	0	0
IS	379	0	0	0	0
IS	380	0	0	0	0
IS	381	0	0	0	0
IS	382	0	0	0	0
IS	383	0	0	0	0
IS	384	0	0	0	0
IS	385	0	0	0	0
IS	386	0	0	0	0
IS	387	0	0	0	0
IS	388	0	0	0	0
IS	389	0	0	0	0
IS	390	0	0	0	0
IS	391	0	0	0	0
IS	392	0	0	0	0
IS	393	0	0	0	0
IS	394	0	0	0	0
IS	395	0	0	0	0
IS	396	0	0	0	0
IS	397	0	0	0	0
IS	398	0	0	0	0
IS	399	0	0	0	0
IS	400	0	0	0	0
IS	401	0	0	0	0
IS	402	0	0	0	0
IS	403	0	0	0	0
IS	404	0	0	0	0
IS	405	0	0	0	0
IS	406	0	0	0	0
IS	407	0	0	0	0
IS	408	0	0	0	0
IS	409	0	0	0	0
IS	410	0	0	0	0
IS	411	0	0	0	0
IS	412	0	0	0	0
IS	413	0	0	0	0
IS	414	0	0	0	0
IS	415	0	0	0	0
IS	416	0	0	0	0
IS	417	0	0	0	0
IS	418	0	0	0	0
IS	419	0	0	0	0
IS	420	0	0	0	0
IS	421	0	0	0	0
IS	422	0	0	0	0
IS	423	0	0	0	0
IS	424	0	0	0	0
IS	425	0	0	0	0
IS	426	0	0	0	0
IS	427	0	0	0	0
IS	428	0	0	0	0
IS	429	0	0	0	0
IS	430	0	0	0	0
IS	431	0	0	0	0
IS	432	0	0	0	0
IS	433	0	0	0	0
IS	434	0	0	0	0
IS	435	0	0	0	0
IS	436	0	0	0	0
IS	437	0	0	0	0
IS	438	0	0	0	0
IS	439	0	0	0	0
IS	440	0	0	0	0
IS	441	0	0	0	0
IS	442	0	0	0	0
IS	443	0	0	0	0
IS	444	0	0	0	0
IS	445	0	0	0	0
IS	446	0	0	0	0
IS	447	0	0	0	0
IS	448	0	0	0	0
IS	449	0	0	0	0
IS	450	0	0	0	0
IS	451	0	0	0	0
IS	452	0	0	0	0
IS	453	0	0	0	0
IS	454	0	0	0	0
IS	455	0	0	0	0
IS	456	0	0	0	0
IS	457	0	0	0	0
IS	458	0	0	0	0
IS	459	0	0	0	0
IS	460	0	0	0	0
IS	461	0	0	0	0
IS	462	0	0	0	0
IS	463	0	0	0	0
IS	464	0	0	0	0
IS	465	0	0	0	0
IS	466	0	0	0	0
IS	467	0	0	0	0
IS	468	0	0	0	0
IS	469	0	0	0	0
IS	470	0	0	0	0
IS	471	0	0	0	0
IS	472	0	0	0	0
IS	473	0	0	0	0
IS	474	0	0	0	0
IS	475	0	0	0	0
IS	476	0	0	0	0
IS	477	0	0	0	0
IS	478	0	0	0	0
IS	479	0	0	0	0
IS	480	0	0	0	0
IS	481	0	0	0	0
IS	482	0	0	0	0
IS	483	0	0	0	0
IS	484	0	0	0	0
IS	485	0	0	0	0
IS	486	0	0	0	0
IS	487	0	0	0	0
IS	488	0	0	0	0
IS	489	0	0	0	0
IS	490	0	0	0	0
IS	491	0	0	0	0
IS	492	0	0	0	0
IS	493	0	0	0	0
IS	494	0	0	0	0
IS	495	0	0	0	0
IS	496	0	0	0	0
IS	497	0	0	0	0
IS	498	0	0	0	0
IS	499	0	0	0	0
IS	500	11008	11008	0	0
IS	501	10969	10969	0	0
IS	502	10987	10987	0	0
IS	503	10952	10952	0	0
IS	504	10739	10739	0	0
IS	505	10751	10751	0	0
IS	506	10616	10616	0	0
IS	507	10505	10505	0	0
IS	508	10063	10063	0	0
IS	509	10064	10064	0	0
IS	510	9861	9861	0	0
IS	511	9925	9925	0	0
IS	512	9882	9882	0	0
IS	513	9886	9886	0	0
IS	514	9938	9938	0	0
IS	515	9820	9820	0	0
IS	516	9791	9791	0	0
IS	517	9520	9520	0	0
IS	518	9285	9285	0	0
IS	519	9304	9304	0	0
IS	520	9101	9101	0	0
IS	521	9035	9035	0	0
IS	522	9004	9004	0	0
IS	523	9182	9182	0	0
IS	524	9177	9177	0	0
IS	525	9118	9118	0	0
IS	526	8794	8794	0	0
IS	527	8739	8739	0	0
IS	528	8623	8623	0	0
IS	529	8393	8393	0	0
IS	530	8345	8345	0	0
IS	531	8269	8269	0	0
IS	532	8138	8138	0	0
IS	533	8174	8174	0	0
IS	534	8257	8257	0	0
IS	535	8249	8249	0	0
IS	536	8096	8096	0	0
IS	537	8095	8095	0	0
IS	538	7738	7738	0	0
IS	539	7664	7664	0	0
IS	540	7610	7610	0	0
IS	541	7442	7442	0	0
IS	542	7536	7536	0	0
IS	543	7438	7438	0	0
IS	544	7375	7375	0	0
IS	545	7448	7448	0	0
IS	546	7395	7395	0	0
IS	547	7349	7349	0	0
IS	548	7148	7148	0	0
IS	549	7028	7028	0	0
IS	550	6917	6917	0	0
IS	551	6798	6798	0	0
IS	552	6778	6778	0	0
IS	553	6611	6611	0	0
IS	554	6722	6722	0	0
IS	555	6614	6614	0	0
IS	556	6614	6614	0	0
IS	557	6574	6574	0	0
IS	558	6443	6443	0	0
IS	559	6269	6269	0	0
IS	560	6311	6311	0	0
IS	561	6020	6020	0	0
IS	562	6016	6016	0	0
IS	563	5976	5976	0	0
IS	564	5889	5889	0	0
IS	565	5979	5979	0	0
IS	566	5909	5909	0	0
IS	567	5751	5751	0	0
IS	568	5689	5689	0	0
IS	569	5656	5656	0	0
IS	570	5543	5543	0	0
IS	571	5401	5401	0	0
IS	572	5314	5314	0	0
IS	573	5258	5258	0	0
IS	574	5296	5296	0	0
IS	575	5296	5296	0	0
IS	576	5260	5260	0	0
IS	577	5188	5188	0	0
IS	578	5170	5170	0	0
IS	579	5007	5007	0	0
IS	580	4940	4940	0	0
IS	581	4745	4745	0	0
IS	582	4802	4802	0	0
IS	583	4628	4628	0	0
IS	584	4622	4622	0	0
IS	585	4532	4532	0	0
IS	586	4564	4564	0	0
IS	587	4501	4501	0	0
IS	588	4455	4455	0	0
IS	589	4353	4353	0	0
IS	590	4352	4352	0	0
IS	591	4240	4240	0	0
IS	592	4105	4105	0	0
IS	593	4072	4072	0	0
IS	594	4053	4053	0	0
IS	595	3993	3993	0	0
IS	596	4032	4032	0	0
IS	597	3945	3945	0	0
IS	598	3975	3975	0	0
# Read lengths. Use `grep ^RL | cut -f 2-` to extract this part. The columns are: read length, count
RL	37	1
RL	38	2
RL	40	1
RL	45	1
RL	50	1
RL	53	2
RL	54	2
RL	56	1
RL	61	1
RL	66	1
RL	70	3
RL	73	2
RL	74	2
RL	75	1
RL	77	1
RL	80	1
RL	82	1
RL	84	1
RL	86	2
RL	87	1
RL	88	1
RL	92	1
RL	93	1
RL	97	1
RL	99	1
RL	101	1
RL	102	2
RL	108	1
RL	109	1
RL	110	1
RL	112	1
RL	113	1
RL	114	3
RL	115	1
RL	116	2
RL	117	3
RL	118	3
RL	119	2
RL	120	2
RL	121	2
RL	122	4
RL	123	2
RL	124	8
RL	125	19
RL	126	3
RL	127	1
RL	128	2
RL	129	2
RL	130	4
RL	132	1
RL	133	1
RL	134	1
RL	135	1
RL	138	1
RL	139	1
RL	146	3
RL	147	17
RL	148	44
RL	149	180
RL	150	1425305
# Read lengths - first fragments. Use `grep ^FRL | cut -f 2-` to extract this part. The columns are: read length, count
FRL	37	1
FRL	38	2
FRL	40	1
FRL	45	1
FRL	50	1
FRL	53	2
FRL	54	2
FRL	56	1
FRL	61	1
FRL	66	1
FRL	70	3
FRL	73	2
FRL	74	2
FRL	75	1
FRL	77	1
FRL	80	1
FRL	82	1
FRL	84	1
FRL	86	2
FRL	87	1
FRL	88	1
FRL	92	1
FRL	93	1
FRL	97	1
FRL	99	1
FRL	101	1
FRL	102	2
FRL	108	1
FRL	109	1
FRL	110	1
FRL	112	1
FRL	113	1
FRL	114	3
FRL	115	1
FRL	116	2
FRL	117	3
FRL	118	3
FRL	119	2
FRL	120	2
FRL	121	2
FRL	122	4
FRL	123	2
FRL	124	8
FRL	125	19
FRL	126	3
FRL	127	1
FRL	128	2
FRL	129	2
FRL	130	4
FRL	132	1
FRL	133	1
FRL	134	1
FRL	135	1
FRL	138	1
FRL	139	1
FRL	146	3
FRL	147	17
FRL	148	44
FRL	149	180
FRL	150	1425305
# Read lengths - last fragments. Use `grep ^LRL | cut -f 2-` to extract this part. The columns are: read length, count
# Mapping qualities for reads !(UNMAP|SECOND|SUPPL|QCFAIL|DUP). Use `grep ^MAPQ | cut -f 2-` to extract this part. The columns are: mapq, count
MAPQ	60	1425659
# Indel distribution. Use `grep ^ID | cut -f 2-` to extract this part. The columns are: length, number of insertions, number of deletions
ID	1	10034	9773
ID	2	2992	3315
ID	3	1019	1108
ID	4	1278	1539
ID	5	653	779
ID	6	374	507
ID	7	169	174
ID	8	253	412
ID	9	82	109
ID	10	247	397
ID	11	52	87
ID	12	131	211
ID	13	37	76
ID	14	59	106
ID	15	78	124
ID	16	28	111
ID	17	22	34
ID	18	28	62
ID	19	8	34
ID	20	26	82
ID	21	15	15
ID	22	8	20
ID	23	5	13
ID	24	1	40
ID	25	2	19
ID	26	5	19
ID	27	1	12
ID	28	1	11
ID	29	1	13
ID	30	0	12
ID	31	0	7
ID	32	0	12
ID	33	0	1
ID	34	0	5
ID	35	0	14
ID	36	0	3
ID	37	0	1
ID	38	1	4
ID	39	0	2
ID	40	0	6
ID	41	0	1
ID	42	0	1
ID	48	0	8
ID	50	0	2
ID	57	0	1
# Indels per cycle. Use `grep ^IC | cut -f 2-` to extract this part. The columns are: cycle, number of insertions (fwd), .. (rev) , number of deletions (fwd), .. (rev)
IC	3	0	0	64	0
IC	4	70	0	64	0
IC	5	76	0	91	0
IC	6	95	0	79	0
IC	7	110	0	89	0
IC	8	98	0	117	0
IC	9	112	0	85	0
IC	10	100	0	125	0
IC	11	95	0	111	0
IC	12	129	0	119	0
IC	13	110	0	133	0
IC	14	112	0	90	0
IC	15	110	0	113	0
IC	16	120	0	135	0
IC	17	142	0	126	0
IC	18	129	0	118	0
IC	19	122	0	137	0
IC	20	129	0	148	0
IC	21	154	0	140	0
IC	22	140	0	169	0
IC	23	141	0	141	0
IC	24	126	0	148	0
IC	25	150	0	149	0
IC	26	134	0	136	0
IC	27	141	0	169	0
IC	28	128	0	144	0
IC	29	149	0	155	0
IC	30	147	0	127	0
IC	31	155	0	175	0
IC	32	137	0	162	0
IC	33	119	0	151	0
IC	34	125	0	157	0
IC	35	135	0	146	0
IC	36	137	0	152	0
IC	37	119	0	134	0
IC	38	137	0	159	0
IC	39	135	0	154	0
IC	40	129	0	144	0
IC	41	143	0	127	0
IC	42	119	0	159	0
IC	43	134	0	161	0
IC	44	148	0	151	0
IC	45	126	0	166	0
IC	46	126	0	154	0
IC	47	137	0	145	0
IC	48	132	0	152	0
IC	49	134	0	153	0
IC	50	152	0	143	0
IC	51	154	0	147	0
IC	52	150	0	167	0
IC	53	140	0	144	0
IC	54	127	0	168	0
IC	55	144	0	157	0
IC	56	148	0	139	0
IC	57	146	0	144	0
IC	58	150	0	156	0
IC	59	129	0	160	0
IC	60	145	0	145	0
IC	61	151	0	183	0
IC	62	146	0	140	0
IC	63	155	0	132	0
IC	64	133	0	142	0
IC	65	114	0	152	0
IC	66	148	0	171	0
IC	67	149	0	154	0
IC	68	119	0	176	0
IC	69	142	0	149	0
IC	70	153	0	151	0
IC	71	124	0	128	0
IC	72	132	0	161	0
IC	73	131	0	122	0
IC	74	110	0	149	0
IC	75	129	0	154	0
IC	76	130	0	157	0
IC	77	136	0	154	0
IC	78	156	0	150	0
IC	79	138	0	120	0
IC	80	123	0	170	0
IC	81	137	0	113	0
IC	82	134	0	174	0
IC	83	137	0	148	0
IC	84	160	0	149	0
IC	85	153	0	136	0
IC	86	135	0	137	0
IC	87	144	0	146	0
IC	88	134	0	149	0
IC	89	138	0	145	0
IC	90	138	0	165	0
IC	91	133	0	149	0
IC	92	126	0	134	0
IC	93	111	0	168	0
IC	94	122	0	136	0
IC	95	135	0	143	0
IC	96	165	0	156	0
IC	97	130	0	143	0
IC	98	131	0	155	0
IC	99	142	0	135	0
IC	100	126	0	124	0
IC	101	124	0	140	0
IC	102	129	0	139	0
IC	103	112	0	151	0
IC	104	138	0	151	0
IC	105	134	0	157	0
IC	106	128	0	157	0
IC	107	106	0	124	0
IC	108	137	0	142	0
IC	109	110	0	138	0
IC	110	105	0	123	0
IC	111	112	0	143	0
IC	112	132	0	108	0
IC	113	138	0	119	0
IC	114	129	0	124	0
IC	115	115	0	125	0
IC	116	125	0	131	0
IC	117	125	0	126	0
IC	118	114	0	148	0
IC	119	120	0	128	0
IC	120	101	0	121	0
IC	121	113	0	116	0
IC	122	126	0	136	0
IC	123	105	0	128	0
IC	124	120	0	126	0
IC	125	101	0	129	0
IC	126	86	0	132	0
IC	127	103	0	129	0
IC	128	112	0	124	0
IC	129	118	0	99	0
IC	130	102	0	103	0
IC	131	100	0	101	0
IC	132	103	0	121	0
IC	133	93	0	112	0
IC	134	88	0	97	0
IC	135	88	0	98	0
IC	136	93	0	96	0
IC	137	66	0	87	0
IC	138	80	0	106	0
IC	139	74	0	94	0
IC	140	78	0	76	0
IC	141	68	0	78	0
IC	142	61	0	78	0
IC	143	52	0	63	0
IC	144	63	0	73	0
IC	145	64	0	77	0
IC	146	50	0	54	0
IC	147	38	0	40	0
# Coverage distribution. Use `grep ^COV | cut -f 2-` to extract this part.
COV	[1-1]	1	7498500
COV	[2-2]	2	10649882
COV	[3-3]	3	11473285
COV	[4-4]	4	10002027
COV	[5-5]	5	7452356
COV	[6-6]	6	4815689
COV	[7-7]	7	2784279
COV	[8-8]	8	1455192
COV	[9-9]	9	689386
COV	[10-10]	10	308925
COV	[11-11]	11	129963
COV	[12-12]	12	53654
COV	[13-13]	13	22618
COV	[14-14]	14	11467
COV	[15-15]	15	6874
COV	[16-16]	16	4641
COV	[17-17]	17	3573
COV	[18-18]	18	3002
COV	[19-19]	19	2627
COV	[20-20]	20	2460
COV	[21-21]	21	2088
COV	[22-22]	22	1771
COV	[23-23]	23	1507
COV	[24-24]	24	1392
COV	[25-25]	25	1178
COV	[26-26]	26	1169
COV	[27-27]	27	1022
COV	[28-28]	28	1093
COV	[29-29]	29	994
COV	[30-30]	30	1019
COV	[31-31]	31	950
COV	[32-32]	32	888
COV	[33-33]	33	911
COV	[34-34]	34	745
COV	[35-35]	35	726
COV	[36-36]	36	781
COV	[37-37]	37	774
COV	[38-38]	38	616
COV	[39-39]	39	478
COV	[40-40]	40	498
COV	[41-41]	41	391
COV	[42-42]	42	416
COV	[43-43]	43	346
COV	[44-44]	44	322
COV	[45-45]	45	259
COV	[46-46]	46	252
COV	[47-47]	47	222
COV	[48-48]	48	210
COV	[49-49]	49	174
COV	[50-50]	50	102
COV	[51-51]	51	95
COV	[52-52]	52	136
COV	[53-53]	53	154
COV	[54-54]	54	142
COV	[55-55]	55	114
COV	[56-56]	56	96
COV	[57-57]	57	118
COV	[58-58]	58	90
COV	[59-59]	59	107
COV	[60-60]	60	67
COV	[61-61]	61	43
COV	[62-62]	62	48
COV	[63-63]	63	40
COV	[64-64]	64	43
COV	[65-65]	65	52
COV	[66-66]	66	37
COV	[67-67]	67	14
COV	[68-68]	68	18
COV	[69-69]	69	35
COV	[70-70]	70	23
COV	[71-71]	71	20
COV	[72-72]	72	14
COV	[73-73]	73	15
COV	[74-74]	74	21
COV	[75-75]	75	22
COV	[76-76]	76	19
COV	[77-77]	77	23
COV	[78-78]	78	27
COV	[79-79]	79	40
COV	[80-80]	80	31
COV	[81-81]	81	35
COV	[82-82]	82	20
COV	[83-83]	83	18
COV	[84-84]	84	12
COV	[85-85]	85	27
COV	[86-86]	86	21
COV	[87-87]	87	18
COV	[88-88]	88	22
COV	[89-89]	89	21
COV	[90-90]	90	30
COV	[91-91]	91	20
COV	[92-92]	92	13
COV	[93-93]	93	18
COV	[94-94]	94	33
COV	[95-95]	95	24
COV	[96-96]	96	32
COV	[97-97]	97	16
COV	[98-98]	98	24
COV	[99-99]	99	25
COV	[100-100]	100	9
COV	[101-101]	101	20
COV	[102-102]	102	14
COV	[103-103]	103	6
COV	[104-104]	104	8
COV	[105-105]	105	7
COV	[106-106]	106	2
COV	[107-107]	107	2
COV	[108-108]	108	7
COV	[109-109]	109	4
COV	[110-110]	110	2
COV	[112-112]	112	1
COV	[113-113]	113	1
COV	[114-114]	114	2
COV	[115-115]	115	5
COV	[116-116]	116	7
COV	[117-117]	117	2
COV	[118-118]	118	7
COV	[119-119]	119	2
COV	[120-120]	120	6
COV	[121-121]	121	6
COV	[122-122]	122	6
COV	[123-123]	123	9
COV	[124-124]	124	12
COV	[125-125]	125	13
COV	[126-126]	126	13
COV	[127-127]	127	17
COV	[128-128]	128	16
COV	[129-129]	129	8
COV	[130-130]	130	4
COV	[131-131]	131	3
COV	[132-132]	132	1
COV	[133-133]	133	7
COV	[134-134]	134	3
COV	[135-135]	135	4
COV	[136-136]	136	10
COV	[137-137]	137	8
COV	[138-138]	138	12
COV	[139-139]	139	12
COV	[140-140]	140	14
COV	[141-141]	141	23
COV	[142-142]	142	10
COV	[143-143]	143	10
COV	[144-144]	144	6
COV	[145-145]	145	7
COV	[146-146]	146	1
COV	[147-147]	147	3
COV	[148-148]	148	1
# GC-depth. Use `grep ^GCD | cut -f 2-` to extract this part. The columns are: GC%, unique sequence percentiles, 10th, 25th, 50th, 75th and 90th depth percentile
GCD	0.0	0.064	0.000	0.000	0.000	0.000	0.000
GCD	0.4	0.096	0.375	0.375	0.375	0.375	0.375
GCD	32.0	0.193	3.217	3.217	3.292	3.345	3.345
GCD	33.0	0.257	3.097	3.097	3.401	3.705	3.705
GCD	34.0	0.740	2.931	3.247	3.502	3.660	3.891
GCD	35.0	1.640	3.178	3.392	3.529	3.711	3.985
GCD	36.0	4.181	3.082	3.337	3.645	3.847	4.012
GCD	37.0	9.360	3.157	3.461	3.667	3.840	4.281
GCD	38.0	15.278	3.127	3.367	3.592	3.780	3.915
GCD	39.0	22.933	3.095	3.381	3.634	3.825	4.013
GCD	40.0	30.267	3.180	3.397	3.600	3.769	3.923
GCD	41.0	37.279	3.224	3.426	3.641	3.802	3.960
GCD	42.0	44.805	3.277	3.435	3.592	3.780	3.949
GCD	43.0	51.335	3.201	3.420	3.577	3.757	3.939
GCD	44.0	58.122	3.150	3.300	3.562	3.735	3.925
GCD	45.0	64.812	3.097	3.274	3.469	3.622	3.826
GCD	46.0	70.151	3.045	3.257	3.424	3.602	3.787
GCD	47.0	75.587	2.977	3.176	3.390	3.555	3.735
GCD	48.0	81.280	2.955	3.191	3.375	3.544	3.705
GCD	49.0	85.269	2.884	3.129	3.315	3.463	3.660
GCD	50.0	88.710	2.895	3.067	3.285	3.420	3.550
GCD	51.0	91.219	2.938	3.073	3.217	3.362	3.525
GCD	52.0	93.406	2.668	2.902	3.097	3.319	3.436
GCD	53.0	95.111	2.689	2.820	3.075	3.214	3.289
GCD	54.0	96.205	2.572	2.859	3.105	3.277	3.465
GCD	55.0	97.298	2.677	2.833	2.962	3.137	3.457
GCD	56.0	97.620	2.448	2.616	2.977	3.064	3.169
GCD	57.0	98.038	2.464	2.606	2.670	2.906	3.052
GCD	58.0	98.456	2.439	2.535	2.647	2.857	3.166
GCD	59.0	98.842	2.387	2.790	2.876	3.015	3.103
GCD	60.0	99.099	2.197	2.400	2.554	2.756	2.842
GCD	61.0	99.421	1.948	2.068	2.381	2.580	2.742
GCD	62.0	99.775	1.921	2.167	2.280	2.445	2.617
GCD	63.0	99.807	2.197	2.197	2.197	2.197	2.197
GCD	64.0	99.936	1.710	1.717	1.999	2.359	2.392
GCD	65.0	100.000	1.950	1.950	1.999	2.047	2.047
